"id","canton_id","date","total","created_at","updated_at"
"2116","5","2020-09-04","76","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2117","6","2020-09-04","0","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2118","7","2020-09-04","12","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2119","8","2020-09-04","52","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2120","9","2020-09-04","36","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2121","10","2020-09-04","32","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2122","11","2020-09-04","38","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2123","0","2020-09-04","266","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2124","2","2020-09-05","15","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2125","3","2020-09-05","2","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2126","4","2020-09-05","20","2020-10-27 09:02:48","2020-10-27 09:02:48"
"2127","5","2020-09-05","7","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2128","6","2020-09-05","1","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2129","7","2020-09-05","22","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2130","8","2020-09-05","28","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2131","9","2020-09-05","7","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2132","10","2020-09-05","21","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2133","11","2020-09-05","18","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2134","0","2020-09-05","141","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2135","2","2020-09-06","12","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2136","3","2020-09-06","0","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2137","4","2020-09-06","9","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2138","5","2020-09-06","0","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2139","6","2020-09-06","0","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2140","7","2020-09-06","8","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2141","8","2020-09-06","2","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2142","9","2020-09-06","0","2020-10-27 09:02:49","2020-10-27 09:02:49"
"2143","10","2020-09-06","10","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2144","11","2020-09-06","0","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2145","0","2020-09-06","41","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2146","2","2020-09-07","13","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2147","3","2020-09-07","0","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2148","4","2020-09-07","13","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2149","5","2020-09-07","53","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2150","6","2020-09-07","1","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2151","7","2020-09-07","7","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2152","8","2020-09-07","51","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2153","9","2020-09-07","21","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2154","10","2020-09-07","30","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2155","11","2020-09-07","1","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2156","0","2020-09-07","190","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2157","2","2020-09-08","11","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2158","3","2020-09-08","1","2020-10-27 09:02:50","2020-10-27 09:02:50"
"2159","4","2020-09-08","23","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2160","5","2020-09-08","64","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2161","6","2020-09-08","0","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2162","7","2020-09-08","25","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2163","8","2020-09-08","92","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2164","9","2020-09-08","43","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2165","10","2020-09-08","27","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2166","11","2020-09-08","47","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2167","0","2020-09-08","333","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2168","2","2020-09-09","14","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2169","3","2020-09-09","4","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2170","4","2020-09-09","20","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2171","5","2020-09-09","17","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2172","6","2020-09-09","1","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2173","7","2020-09-09","9","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2174","8","2020-09-09","75","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2175","9","2020-09-09","37","2020-10-27 09:02:51","2020-10-27 09:02:51"
"2176","10","2020-09-09","26","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2177","11","2020-09-09","20","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2178","0","2020-09-09","223","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2179","2","2020-09-10","17","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2180","3","2020-09-10","0","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2181","4","2020-09-10","24","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2182","5","2020-09-10","28","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2183","6","2020-09-10","3","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2184","7","2020-09-10","5","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2185","8","2020-09-10","56","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2186","9","2020-09-10","17","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2187","10","2020-09-10","29","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2188","11","2020-09-10","23","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2189","0","2020-09-10","202","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2190","2","2020-09-11","18","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2191","3","2020-09-11","0","2020-10-27 09:02:52","2020-10-27 09:02:52"
"2192","4","2020-09-11","22","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2193","5","2020-09-11","47","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2194","6","2020-09-11","0","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2195","7","2020-09-11","12","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2196","8","2020-09-11","23","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2197","9","2020-09-11","11","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2198","10","2020-09-11","32","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2199","11","2020-09-11","0","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2200","0","2020-09-11","165","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2201","2","2020-09-12","9","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2202","3","2020-09-12","3","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2203","4","2020-09-12","15","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2204","5","2020-09-12","12","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2205","6","2020-09-12","0","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2206","7","2020-09-12","32","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2207","8","2020-09-12","58","2020-10-27 09:02:53","2020-10-27 09:02:53"
"2208","9","2020-09-12","73","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2209","10","2020-09-12","24","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2210","11","2020-09-12","4","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2211","0","2020-09-12","230","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2212","2","2020-09-13","5","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2213","3","2020-09-13","0","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2214","4","2020-09-13","11","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2215","5","2020-09-13","0","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2216","6","2020-09-13","0","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2217","7","2020-09-13","15","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2218","8","2020-09-13","44","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2219","9","2020-09-13","17","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2220","10","2020-09-13","13","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2221","11","2020-09-13","6","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2222","0","2020-09-13","111","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2223","2","2020-09-14","3","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2224","3","2020-09-14","0","2020-10-27 09:02:54","2020-10-27 09:02:54"
"2225","4","2020-09-14","4","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2226","5","2020-09-14","25","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2227","6","2020-09-14","0","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2228","7","2020-09-14","9","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2229","8","2020-09-14","30","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2230","9","2020-09-14","13","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2231","10","2020-09-14","38","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2232","11","2020-09-14","0","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2233","0","2020-09-14","122","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2234","2","2020-09-15","6","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2235","3","2020-09-15","0","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2236","4","2020-09-15","20","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2237","5","2020-09-15","60","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2238","6","2020-09-15","1","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2239","7","2020-09-15","13","2020-10-27 09:02:55","2020-10-27 09:02:55"
"2240","8","2020-09-15","54","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2241","9","2020-09-15","40","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2242","10","2020-09-15","39","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2243","11","2020-09-15","34","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2244","0","2020-09-15","267","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2245","2","2020-09-16","2","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2246","3","2020-09-16","1","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2247","4","2020-09-16","11","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2248","5","2020-09-16","31","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2249","6","2020-09-16","3","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2250","7","2020-09-16","8","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2251","8","2020-09-16","79","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2252","9","2020-09-16","63","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2253","10","2020-09-16","12","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2254","11","2020-09-16","12","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2255","0","2020-09-16","222","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2256","2","2020-09-17","5","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2257","3","2020-09-17","1","2020-10-27 09:02:56","2020-10-27 09:02:56"
"2258","4","2020-09-17","14","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2259","5","2020-09-17","55","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2260","6","2020-09-17","1","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2261","7","2020-09-17","10","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2262","8","2020-09-17","57","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2263","9","2020-09-17","40","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2264","10","2020-09-17","16","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2265","11","2020-09-17","11","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2266","0","2020-09-17","210","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2267","2","2020-09-18","16","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2268","3","2020-09-18","5","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2269","4","2020-09-18","14","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2270","5","2020-09-18","30","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2271","6","2020-09-18","1","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2272","7","2020-09-18","8","2020-10-27 09:02:57","2020-10-27 09:02:57"
"2273","8","2020-09-18","96","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2274","9","2020-09-18","17","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2275","10","2020-09-18","27","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2276","11","2020-09-18","16","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2277","0","2020-09-18","230","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2278","2","2020-09-19","13","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2279","3","2020-09-19","2","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2280","4","2020-09-19","19","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2281","5","2020-09-19","28","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2282","6","2020-09-19","0","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2283","7","2020-09-19","16","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2284","8","2020-09-19","59","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2285","9","2020-09-19","47","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2286","10","2020-09-19","12","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2287","11","2020-09-19","8","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2288","0","2020-09-19","204","2020-10-27 09:02:58","2020-10-27 09:02:58"
"2289","2","2020-09-20","10","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2290","3","2020-09-20","1","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2291","4","2020-09-20","8","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2292","5","2020-09-20","1","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2293","6","2020-09-20","0","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2294","7","2020-09-20","7","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2295","8","2020-09-20","6","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2296","9","2020-09-20","13","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2297","10","2020-09-20","12","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2298","11","2020-09-20","0","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2299","0","2020-09-20","58","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2300","2","2020-09-21","5","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2301","3","2020-09-21","0","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2302","4","2020-09-21","6","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2303","5","2020-09-21","22","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2304","6","2020-09-21","2","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2305","7","2020-09-21","6","2020-10-27 09:02:59","2020-10-27 09:02:59"
"2306","8","2020-09-21","28","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2307","9","2020-09-21","33","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2308","10","2020-09-21","18","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2309","11","2020-09-21","3","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2310","0","2020-09-21","123","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2311","2","2020-09-22","6","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2312","3","2020-09-22","0","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2313","4","2020-09-22","18","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2314","5","2020-09-22","75","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2315","6","2020-09-22","0","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2316","7","2020-09-22","21","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2317","8","2020-09-22","73","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2318","9","2020-09-22","17","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2319","10","2020-09-22","35","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2320","11","2020-09-22","19","2020-10-27 09:03:00","2020-10-27 09:03:00"
"2321","0","2020-09-22","264","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2322","2","2020-09-23","6","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2323","3","2020-09-23","0","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2324","4","2020-09-23","23","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2325","5","2020-09-23","38","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2326","6","2020-09-23","2","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2327","7","2020-09-23","21","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2328","8","2020-09-23","63","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2329","9","2020-09-23","23","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2330","10","2020-09-23","10","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2331","11","2020-09-23","13","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2332","0","2020-09-23","199","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2333","2","2020-09-24","14","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2334","3","2020-09-24","2","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2335","4","2020-09-24","15","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2336","5","2020-09-24","35","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2337","6","2020-09-24","2","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2338","7","2020-09-24","3","2020-10-27 09:03:01","2020-10-27 09:03:01"
"2339","8","2020-09-24","61","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2340","9","2020-09-24","16","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2341","10","2020-09-24","9","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2342","11","2020-09-24","12","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2343","0","2020-09-24","169","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2344","2","2020-09-25","10","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2345","3","2020-09-25","1","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2346","4","2020-09-25","14","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2347","5","2020-09-25","23","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2348","6","2020-09-25","2","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2349","7","2020-09-25","8","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2350","8","2020-09-25","39","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2351","9","2020-09-25","25","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2352","10","2020-09-25","13","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2353","11","2020-09-25","8","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2354","0","2020-09-25","143","2020-10-27 09:03:02","2020-10-27 09:03:02"
"2355","2","2020-09-26","7","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2356","3","2020-09-26","6","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2357","4","2020-09-26","12","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2358","5","2020-09-26","10","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2359","6","2020-09-26","0","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2360","7","2020-09-26","18","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2361","8","2020-09-26","26","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2362","9","2020-09-26","7","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2363","10","2020-09-26","15","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2364","11","2020-09-26","6","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2365","0","2020-09-26","107","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2366","2","2020-09-27","5","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2367","3","2020-09-27","0","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2368","4","2020-09-27","4","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2369","5","2020-09-27","0","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2370","6","2020-09-27","0","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2371","7","2020-09-27","6","2020-10-27 09:03:03","2020-10-27 09:03:03"
"2372","8","2020-09-27","9","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2373","9","2020-09-27","0","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2374","10","2020-09-27","7","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2375","11","2020-09-27","1","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2376","0","2020-09-27","32","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2377","2","2020-09-28","0","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2378","3","2020-09-28","0","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2379","4","2020-09-28","8","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2380","5","2020-09-28","18","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2381","6","2020-09-28","2","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2382","7","2020-09-28","0","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2383","8","2020-09-28","37","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2384","9","2020-09-28","30","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2385","10","2020-09-28","12","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2386","11","2020-09-28","0","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2387","0","2020-09-28","107","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2388","2","2020-09-29","4","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2389","3","2020-09-29","3","2020-10-27 09:03:04","2020-10-27 09:03:04"
"2390","4","2020-09-29","15","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2391","5","2020-09-29","43","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2392","6","2020-09-29","3","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2393","7","2020-09-29","16","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2394","8","2020-09-29","58","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2395","9","2020-09-29","13","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2396","10","2020-09-29","33","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2397","11","2020-09-29","28","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2398","0","2020-09-29","216","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2399","2","2020-09-30","16","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2400","3","2020-09-30","7","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2401","4","2020-09-30","14","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2402","5","2020-09-30","34","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2403","6","2020-09-30","5","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2404","7","2020-09-30","10","2020-10-27 09:03:05","2020-10-27 09:03:05"
"2405","8","2020-09-30","33","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2406","9","2020-09-30","19","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2407","10","2020-09-30","37","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2408","11","2020-09-30","18","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2409","0","2020-09-30","193","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2410","2","2020-10-01","17","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2411","3","2020-10-01","0","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2412","4","2020-10-01","14","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2413","5","2020-10-01","28","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2414","6","2020-10-01","0","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2415","7","2020-10-01","15","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2416","8","2020-10-01","55","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2417","9","2020-10-01","5","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2418","10","2020-10-01","28","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2419","11","2020-10-01","7","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2420","0","2020-10-01","169","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2421","2","2020-10-02","9","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2422","3","2020-10-02","0","2020-10-27 09:03:06","2020-10-27 09:03:06"
"2423","4","2020-10-02","15","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2424","5","2020-10-02","52","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2425","6","2020-10-02","2","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2426","7","2020-10-02","27","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2427","8","2020-10-02","40","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2428","9","2020-10-02","12","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2429","10","2020-10-02","29","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2430","11","2020-10-02","6","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2431","0","2020-10-02","192","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2432","2","2020-10-03","14","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2433","3","2020-10-03","1","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2434","4","2020-10-03","21","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2435","5","2020-10-03","11","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2436","6","2020-10-03","3","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2437","7","2020-10-03","10","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2438","8","2020-10-03","33","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2439","9","2020-10-03","3","2020-10-27 09:03:07","2020-10-27 09:03:07"
"2440","10","2020-10-03","13","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2441","11","2020-10-03","1","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2442","0","2020-10-03","110","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2443","2","2020-10-04","4","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2444","3","2020-10-04","4","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2445","4","2020-10-04","9","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2446","5","2020-10-04","0","2020-10-27 09:03:08","2020-10-27 09:03:08"
"2447","6","2020-10-04","0","2020-10-27 09:03:08","2020-10-27 09:03:08"
